,name,sex,person,line,episode,season,words
13415,olenna, m,olenna,  So you'll just let them take it?,3,7,7
13416,olenna, m,olenna,"  And you took your army, your real army, and went where they weren't?",3,7,13
13417,olenna, m,olenna,  Yes.  You must be very wise by now.,3,7,8
13418,olenna, m,olenna,"  If he was so clever why didn't he take Highgarden the moment your gold mines ran dry?  I suppose I'll be able to ask him myself soon enough.  No more learning from my mistakes, eh?  How will you do it?  With that sword?",3,7,43
13419,olenna, m,olenna,"  That was Joffrey's sword, wasn't it?  Not that he ever used it.  What did he call it?",3,7,17
13420,olenna, m,olenna,"  He really was a cunt, wasn't he?  I did unspeakable things to protect my family, or watched them being done on my orders.  I never lost a night's sleep over them.  They were necessary.  And whatever I imagined necessary for the safety of House Tyrell I did.  But your sister has done things I wasn't capable of imagining.  That was my prize mistake, a failure of imagination.  She's a monster, you do know that?",3,7,74
13421,olenna, m,olenna,  You love her.  You really do love her.  You poor fool.  She'll be the end of you.,3,7,17
13422,olenna, m,olenna,  What better person to discuss it with?  What better guarantee could you have that the things you say will never leave this room?  But perhaps you're right.  If she's driven you this far it's gone beyond your control.,3,7,38
13423,olenna, m,olenna,  She's a disease.  I regret my role in spreading it.  You will too.,3,7,13
13424,olenna, m,olenna,  How will it happen?,3,7,4
13425,olenna, m,olenna,  Will there be pain?,3,7,4
13426,olenna, m,olenna,  That's good.,3,7,2
13427,olenna, m,olenna,"  I'd hate to die like your son clawing at my neck, foam and bile spilling from my mouth, eyes blood red, skin purple.  It must have been horrible for you as a Kingsguard, as a father.  It was horrible enough for me.  A shocking scene.  Not at all what I intended.  You see, I'd never seen the posion work before.  Tell Cersei.  I want her to know it was me.",3,7,70
13428,olenna, m,olenna,"  That's very nice to hear.  Of course, I can't remember a queen who was better loved than my grand daughter.  The common people loved her, the nobles loved her.  And what is left of her now?  Ashes.  Commoners, nobles, they're all just children really.  They won't obey you unless they fear you.",2,7,52
13429,olenna, m,olenna,"  So, your master plan is to use our armies?  Forgive me for asking, but why did you bother to bring your own?",2,7,22
13430,olenna, m,olenna,"  Peace.  Do you think that's what we had under your father or his father or his?  Peace never lasts, my dear.  Would you take a bit of advice from an old woman?",2,7,32
13431,olenna, m,olenna,"  He's a clever man, your Hand.  I've known a great many clever men.  I've outlived them all.  Do you know why?  I ignored them.  The lords of Westeros are sheep.  Are you a sheep?  No.  You're a dragon.  Be a dragon.",2,7,41
13432,olenna, m,olenna," The last time a Tyrell came to Dorne, he was assassinated. 100 red scorpions, was it?",10,6,16
13433,olenna, m,olenna," You murder your own prince, but you expect me to trust you?",10,6,12
13434,olenna, m,olenna, What is your name again? Barbaro?,10,6,6
13435,olenna, m,olenna, Obara. You look like an angry little boy. Don’t presume to tell me what I need.,10,6,16
13436,olenna, m,olenna," Do shut up, dear.",10,6,4
13437,olenna, m,olenna, Anything from you?,10,6,3
13438,olenna, m,olenna, No? Good. Let the grown women speak.,10,6,7
13439,olenna, m,olenna, Cersei stole the future from me. She killed my son. She killed my grandson. She killed my granddaughter. Survival is not what I’m after now.,10,6,25
13440,olenna, m,olenna, And what is my heart’s desire?,10,6,6
13441,olenna, m,olenna, He’s beaten us. That’s what’s happening.,6,6,6
13442,olenna, m,olenna, Does it move or talk? I want to speak with you alone.,7,6,12
13443,olenna, m,olenna," Oh, this is madness!",7,6,4
13444,olenna, m,olenna," You’re not in your sanctuary now, my dear. All I have to do is whistle and my men will stroll in here and bash you about...",7,6,26
13445,olenna, m,olenna, ...until I tell them to stop. If I tell them to stop. You could use a good bashing.,7,6,18
13446,olenna, m,olenna, What have they done to you?,7,6,6
13447,olenna, m,olenna, We marched for you.,7,6,4
13448,olenna, m,olenna, And what about your brother? What mercy did they show him?,7,6,11
13449,olenna, m,olenna, Have you lost your mind?,7,6,5
13450,olenna, m,olenna," He is the heir to Highgarden, the future of House Tyrell.",7,6,11
13451,olenna, m,olenna, As a mindless fanatic.,7,6,4
13452,olenna, m,olenna, You will leave for Highgarden today. There is no law that says you must stay here.,7,6,16
13453,olenna, m,olenna, I will never leave you. Never.,7,6,6
13454,olenna, m,olenna," I’ll see you soon, my dear.",7,6,6
13455,olenna, m,olenna, That is hardly your concern.,7,6,5
13456,olenna, m,olenna, Loras rots in a cell because of you. THe High Sparrow rules this city because of you. Our two ancient houses face collapse because of you and your stupidity.,7,6,29
13457,olenna, m,olenna, Good.,7,6,1
13458,olenna, m,olenna," I wonder if you’re the worst person I’ve ever met. At a certain age, it’s hard to recall. But the truly vile do stand out through the years. Do you remember the way you smirked at me when my grandson and granddaughter were dragged off to their cells? I do. I’ll never forget it.",7,6,54
13459,olenna, m,olenna," I’m leaving this wretched city as fast as I can before that shoeless zealot throws me into one of his cells. If you’re half as bright as you think you are, you’ll find your way out of here, too.",7,6,39
13460,olenna, m,olenna," What’ll you do, then? You have no support. Not anymore. Your brother’s gone. The High Sparrow saw to that. The rest of your family have abandoned you. The people despise you. You’re surrounded by enemies, thousands of them. You’re going to kill them all by yourself? You’ve lost, Cersei. It’s the only joy I can find in all this misery.",7,6,60
13461,qyburn, m,qyburn, ( coughing ) Water. Water.,1,3,5
13462,qyburn, m,qyburn, Qyburn.,1,3,1
13463,qyburn, m,qyburn, Lucky?,1,3,1
13464,qyburn, m,qyburn, No. The corruption has spread. I fear it must be cut away. The safest course would be to take the whole arm off.,5,3,23
13465,qyburn, m,qyburn," The Citadel stripped me of it. They found some of my experiments too bold. I can leave your upper arm, make the cut at your elbow.",5,3,26
13466,qyburn, m,qyburn," With any luck, that will suffice. You'll need milk of the poppy.",5,3,12
13467,qyburn, m,qyburn, There will be pain.,5,3,4
13468,qyburn, m,qyburn, Quite a bit of pain.,5,3,5
13469,qyburn, m,qyburn, Here. Let me.,7,3,3
13470,qyburn, m,qyburn, It will take time.,7,3,4
13471,qyburn, m,qyburn," How is the pain, my lord?",7,3,6
13472,qyburn, m,qyburn,"  Well, we've stymied the corruption.",7,3,5
13473,qyburn, m,qyburn, All the good it's done me.,7,3,6
13474,qyburn, m,qyburn," Faint praise, my lord.",7,3,4
13475,qyburn, m,qyburn,"  No, my lord. That's not my weakness.",7,3,7
13476,qyburn, m,qyburn,  Curiosity. The only way to treat disease is to understand disease. And the only way to understand it is to study the afflicted.,7,3,23
13477,qyburn, m,qyburn, On dying men.,7,3,3
13478,qyburn, m,qyburn,  My studies have given me insight that has saved many lives.,7,3,11
13479,qyburn, m,qyburn," How many men have you killed, my lord?",7,3,8
13480,qyburn, m,qyburn, 50? 100?,7,3,2
13481,qyburn, m,qyburn, Countless.,7,3,1
13482,qyburn, m,qyburn, And how many lives have you saved?,7,3,7
13483,qyburn, m,qyburn,  A bird flew off and a bird flew back.  Lord Selwyn Tarth offered 300 gold dragons for his daughter's safe return.,7,3,21
13484,qyburn, m,qyburn, A fair offer. Locke won't take it.,7,3,7
13485,qyburn, m,qyburn,  He's convinced Lord Tarth owns all the sapphire mines in Westeros.,7,3,11
13486,qyburn, m,qyburn, He feels he's being cheated.,7,3,5
13487,qyburn, m,qyburn," These men have been at war a long time. Most of them will be dead by winter. She'll be their entertainment tonight. Beyond tonight, I don't think they care very much.",7,3,31
13488,qyburn, m,qyburn," It is, yes, manticore.",10,4,4
13489,qyburn, m,qyburn, Yes there is.,10,4,3
13490,qyburn, m,qyburn, Saving him.,10,4,2
13491,qyburn, m,qyburn, That's for the best. No Maester knows how to save him.,10,4,11
13492,qyburn, m,qyburn," Difficult to say, your grace, but if my past work is any guide. We stand a chance.",10,4,17
13493,qyburn, m,qyburn," Thank you, your grace. You should know, the process may change him, somewhat.",10,4,13
13494,qyburn, m,qyburn, Oh no.,10,4,2
13495,qyburn, m,qyburn," A work of art, really. The craftsmanship is excellent.",1,4,9
13496,qyburn, m,qyburn, The symptoms have abated?,1,4,4
13497,qyburn, m,qyburn," Not a maester, Your Grace, but happy to help whenever I can.",1,4,12
13498,qyburn, m,qyburn, The trial will take place. The High Sparrow will be presenting a substantial case against you.,8,5,16
13499,qyburn, m,qyburn," Fornication, treason, incest, the murder of King Robert.",8,5,8
13500,qyburn, m,qyburn," Of course, Your Grace. My concern is that The Faith does not adhere to the same standards of proof as the crown. And I hope you’ll excuse me for saying it, but belief is so often the death of reason.",8,5,40
13501,qyburn, m,qyburn," I’m afraid not. Your Grace, Grand Maester Pycelle has summoned your Uncle Kevan back from Casterly Rock to serve as Hand of the King. He now presides over the small council.",8,5,31
13502,qyburn, m,qyburn, I implored him to visit you but he would not.,8,5,10
13503,qyburn, m,qyburn," Your arrest, and Queen Margaery’s arrest, the king has not taken well. He remains in his chambers, his servants often find his food in the hall. Left untouched.",8,5,28
13504,qyburn, m,qyburn," I tried my grace, he wouldn’t see me. He wouldn’t see anyone.",8,5,12
13505,qyburn, m,qyburn," There is a way, Your Grace. A way out.",8,5,9
13506,qyburn, m,qyburn, Goodbye my queen. The work continues.,8,5,6
13507,qyburn, m,qyburn, Your Grace. It’s good to have you back. Come. We’ll take you inside. I need to have a look at those feet.,10,5,22
13508,qyburn, m,qyburn, May I have the honor of presenting the newest member of the Kingsguard.,10,5,13
13509,qyburn, m,qyburn," If it please Your Grace, he’s taken a holy vow of silence. He has sworn that he will not speak until all his Grace’s enemies are dead, and the evil has been driven from the realm.",10,5,36
13510,qyburn, m,qyburn, It doesn't matter. (Mace sits down).,3,5,6
13511,qyburn, m,qyburn, I heard this all began in Littlefinger's brothel.,3,5,8
13512,qyburn, m,qyburn, So you were administering to the needs of these devout prostitutes?,3,5,11
13513,qyburn, m,qyburn, Your Grace.,3,5,2
13514,qyburn, m,qyburn," At once, Your Grace. (Walks to his desk).",3,5,8
13515,qyburn, m,qyburn, Very well.,3,5,2
13516,qyburn, m,qyburn," More than I've expected. Still a way to go, but…",3,5,10
13517,qyburn, m,qyburn," Shh. Easy, friend.",3,5,3
13518,qyburn, m,qyburn," Pardon me, Your Grace. I would take it, if you don't mind. It could prove useful for my work.",2,5,19
13519,qyburn, m,qyburn, Over there will be fine.,2,5,5
13520,qyburn, m,qyburn,  The Long Farewell.,3,7,3
13521,qyburn, m,qyburn,"  Difficult to say.  Hours, days, it depends on the subject's constitution.",3,7,11
13522,qyburn, m,qyburn,"  Oh yes, Your Grace, quite certain.",3,7,6
13523,qyburn, m,qyburn,"  We are currently at work on a solution, My Lord.",2,7,10
13524,qyburn, m,qyburn,"  Have you ever been down here, Your Grace?",2,7,8
13525,qyburn, m,qyburn,  Curious that King Robert did not have them destroyed.,2,7,9
13526,qyburn, m,qyburn,"  Balerion the Dread.  The beast that Aegon rode across the sea.  Its flames forged the Iron Throne and brought the Seven Kingdoms to heel.  Powerful, but not invincible.",2,7,28
13527,qyburn, m,qyburn,"  Apparently one of Daenarys' dragons was wounded by spears in the fighting pits of Meereen.  If they can be wounded, they can be killed.",2,7,24
13528,qyburn, m,qyburn,"  The finest artilleters and blacksmiths in King's Landing have been laboring day and night, Your Grace.  If you'd kindly pull that lever.",2,7,22
13529,qyburn, m,qyburn,  My Lord.,5,7,2
13530,qyburn, m,qyburn,  Ser Jaime.,5,7,2
13531,qyburn, m,qyburn," I'm afraid I don't know, Your Grace. No one has seen her.",7,7,12
13532,qyburn, m,qyburn, They're on their way to the dragon pit now.,7,7,9
13533,qyburn, m,qyburn," Yes, Your Grace.",7,7,3
13534,qyburn, m,qyburn," Your Grace, I'm afraid I bring terrible news. The dead have broken through the Wall.",1,8,15
13535,qyburn, m,qyburn, Ser Bronn of the Blackwater.,1,8,5
13536,qyburn, m,qyburn," Apologies for the interruption, but the queen did urge me to hurry.",1,8,12
13537,qyburn, m,qyburn, Poor girl. The pox will take her within the year.,1,8,10
13538,qyburn, m,qyburn, The queen's brothers made promises to you and broke them. Her Grace wants to rectify their mistake.,1,8,17
13539,qyburn, m,qyburn," That was Ser Jaime's doing, not hers. When Queen Cersei wants something, she pays in advance and in gold. Several chests of it, in fact. Waiting for you in a wagon just outside.",1,8,33
13540,qyburn, m,qyburn, She has other plans for the Targaryen girl.,1,8,8
13541,qyburn, m,qyburn, Our queen's brothers are unlikely to survive their Northern adventures. But in the event that they do-,1,8,17
13542,qyburn, m,qyburn, She has a keen sense of poetic justice.,1,8,8
13543,qyburn, m,qyburn," When the Citadel expelled me, I thought I would die poor and alone, but in exchange for my service, Queen Cersei made me her Hand. What would she do for the man who rids her of her treasonous brothers?",1,8,39
13544,qyburn, m,qyburn, Your people have heard the Usurper is coming. They are grateful for your protection within the walls of the Red Keep.,4,8,21
13545,qyburn, m,qyburn, My lord.,4,8,2
13546,qyburn, m,qyburn," Queen Cersei demands Daenerys's unconditional surrender. If she refuses, Missandei of Naath will die here and now.",4,8,17
13547,qyburn, m,qyburn," Or so I flatter myself, my lord.",4,8,7
13548,qyburn, m,qyburn, Yes.,4,8,1
13549,qyburn, m,qyburn," No, it is not a pleasant sound.",4,8,7
13550,qyburn, m,qyburn," My lord, I am only a mouthpiece for our queen.",4,8,10
13551,qyburn, m,qyburn, Cersei is Queen of the Seven Kingdoms. You are her subject.,4,8,11
13552,qyburn, m,qyburn," We understand nothing of the sort. Your queen's last dragon is vulnerable. Your armies are battle-weary and depleted, while ours have been reinforced with the Golden Compan--",4,8,27
13553,qyburn, m,qyburn," Your Grace, several members of the Faith Militant have been permitted entry to the Red Keep.",8,6,16
13554,qyburn, m,qyburn," They demand to see you, Your Grace.",8,6,7
13555,qyburn, m,qyburn," He is, Your Grace. He’s currently in his chambers at prayer.",8,6,11
13556,qyburn, m,qyburn, Your Grace...that old rumor you told me about. My little birds investigated.,8,6,12
13557,qyburn, m,qyburn, More. Much more.,8,6,3
13558,qyburn, m,qyburn," Elsewhere, I’m afraid.",10,6,3
13559,qyburn, m,qyburn," Please, Grand Maester. I bear you no ill will. Please forgive me if you can.",10,6,15
13560,qyburn, m,qyburn," This pains me, my lord. Whatever your faults, you do not deserve to die alone in such a cold, dark place. But sometimes before we can usher in the new, the old must be put to rest.",10,6,37
13561,qyburn, m,qyburn," Your Grace, there’s no need--",10,6,5
13562,qyburn, m,qyburn," What are your thoughts concerning the king’s funeral? As the Sept of Baelor is no longer an option, perhaps a ceremony in the throne room?",10,6,25
13563,qyburn, m,qyburn," I now proclaim Cersei of the House Lannister First of Her Name, Queen of the Andals and the First Men, Protector of the Seven Kingdoms.",10,6,25
13564,qyburn, m,qyburn, Long may she reign.,10,6,4
13565,qyburn, m,qyburn," Your eye looks much better, Arthur. How’s your mother’s jaw?",3,6,10
13566,qyburn, m,qyburn, And your father?,3,6,3
13567,qyburn, m,qyburn, And no one will. That worked out rather nicely.,3,6,9
13568,qyburn, m,qyburn, I don’t think so. Do you miss him?,3,6,8
13569,qyburn, m,qyburn, It’s funny you should mention that. Guess what I happened to find today. Candied plums from Dorne.,3,6,17
13570,qyburn, m,qyburn," Now remember, if any of your friends like sweets or need help, they can always come to me. All I need in return are whispers.",3,6,25
13571,qyburn, m,qyburn, No need to be afraid. This is Ser Gregor. He’s friends with all my friends.,3,6,15
13572,qyburn, m,qyburn, Run along now.,3,6,3
13573,qyburn, m,qyburn," Your little birds now, your Grace.",3,6,6
13574,qyburn, m,qyburn," Oh, a number of things.",3,6,5
13575,sansa, f,sansa," You look very handsome, my lord.",8,3,6
13576,sansa, f,sansa," I hope I will not disappoint you, my lord.",8,3,9
13577,sansa, f,sansa," I doubt that very much, my lord.",8,3,7
13578,sansa, f,sansa,  When I have to.,8,3,4
13579,sansa, f,sansa, What are you doing?,8,3,4
13580,sansa, f,sansa," Will you pardon me, my lord?",8,3,6
13581,sansa, f,sansa," Thank you, Your Grace.",8,3,4
13582,sansa, f,sansa," Yes, Your Grace.",8,3,3
13583,sansa, f,sansa," Is that wise, my lord?",8,3,5
13584,sansa, f,sansa," Is that wise, Tyrion?",8,3,4
13585,sansa, f,sansa, What?,8,3,1
13586,sansa, f,sansa, 14,8,3,1
13587,sansa, f,sansa, But your father--,8,3,3
13588,sansa, f,sansa, What if I never want you to?,8,3,7
13589,sansa, f,sansa, What are you doing?,10,3,4
13590,sansa, f,sansa, A list of people you mean to kill?,10,3,8
13591,sansa, f,sansa, You should learn to ignore them.,10,3,6
13592,sansa, f,sansa, You're a Lannister. I am the disgraced daughter of the traitor Ned Stark.,10,3,13
13593,sansa, f,sansa, (laughs),10,3,1
13594,sansa, f,sansa, So how should we punish them?,10,3,6
13595,sansa, f,sansa, Ser Eldrick Sarsfield and Lord Desmond Crakehall.,10,3,7
13596,sansa, f,sansa, I hear that you're a pervert.,10,3,6
13597,sansa, f,sansa," (chuckles) We could sheep shift Lord Desmond's bed. You cut a little hole in his mattress and you stuff sheep dung inside. Then you sew up the hole and make his bed again. His room will stink, but he won't know where it's coming from.",10,3,45
13598,sansa, f,sansa, My sister used to do that when she was angry with me. And she was always angry with me.,10,3,19
13599,sansa, f,sansa, That's the vulgar word for dung.,10,3,6
13600,sansa, f,sansa," Well, you asked me.",10,3,4
13601,sansa, f,sansa, He didn't. He didn't want anything. He just takes an interest because he loved my mother.,2,3,16
13602,sansa, f,sansa, Littlefinger's not in love with me.,2,3,6
13603,sansa, f,sansa, He's too old.,2,3,3
13604,sansa, f,sansa, No.,2,3,1
13605,sansa, f,sansa, Why? What will you do? I will make him stop.,2,3,10
13606,sansa, f,sansa, Send him in.,2,3,3
13607,sansa, f,sansa, Ser Loras.,2,3,2
13608,sansa, f,sansa," You are too kind, Ser Loras. You probably don't remember the first time we met. At the Hand's tourney, you gave me your favor. A rose, a red rose.",2,3,29
13609,sansa, f,sansa," Thank you, Ser Loras.",2,3,4
13610,sansa, f,sansa," And I was sorry when I heard of Lord Renly's death, Lady Margaery. He was very gallant.",2,3,17
13611,sansa, f,sansa, Lemon cake's my favorite.,2,3,4
13612,sansa, f,sansa, I haven't had the pleasure.,2,3,5
13613,sansa, f,sansa," I--, I--",2,3,2
13614,sansa, f,sansa,"  Joff-King Joffrey, he-His Grace is very fair and handsome and as brave as a lion",2,3,15
13615,sansa, f,sansa, My father always told the truth.,2,3,6
13616,sansa, f,sansa, Joffrey. Joffrey did that. He promised he would be merciful and he cut my father's head off. And he said that was mercy. Then he took me up on the walls and made me look at it.,2,3,37
13617,sansa, f,sansa, I-I can't. I never meant-my father was a traitor. My brother as well. I have traitor's blood. Please don't make me say anymore.,2,3,23
13618,sansa, f,sansa, He's a monster.,2,3,3
13619,sansa, f,sansa," Please, don't stop the wedding.",2,3,5
13620,sansa, f,sansa, Dorne. It's going to Dorne.,1,3,5
13621,sansa, f,sansa, It's carrying silk and it's supposed to bring back wine in exchange. But it's not coming back. The captain's tired of risking his life so King's Landing lords and ladies can get drunk on better wine than they deserve. He's going to stay in Dorne. Wait out the winter where it's beautiful and warm.,1,3,54
13622,sansa, f,sansa, Don't ruin the game.,1,3,4
13623,sansa, f,sansa, (pointing to another ship) What about that one there?,1,3,9
13624,sansa, f,sansa, Why?,1,3,1
13625,sansa, f,sansa, That's not how the game works. You're not supposed to just blurt out the right answer. You've got to invent a story about where the ship is going and why.,1,3,30
13626,sansa, f,sansa, Because the truth is always either terrible or boring.,1,3,9
13627,sansa, f,sansa, Lord Baelish.,1,3,2
13628,sansa, f,sansa, Arya's alive? You said you'd take me home.,1,3,8
13629,sansa, f,sansa, I won't tell anyone.,1,3,4
13630,sansa, f,sansa," Because I'm a terrible liar. You said so yourself. Please, Lord Baelish. Tell me what to do. Tell me when.",1,3,20
13631,sansa, f,sansa, He's such a splendid fighter. Do you have any idea when we might,5,3,13
13632,sansa, f,sansa, Joffrey won't let me leave. He's got too many reasons to keep me here.,5,3,14
13633,sansa, f,sansa, What is?,5,3,2
13634,sansa, f,sansa, Is it?,5,3,2
13635,sansa, f,sansa, Many ladies wear it this way.,5,3,6
13636,sansa, f,sansa, You still want me to come with you?,5,3,8
13637,sansa, f,sansa," Of course. More than anything. But maybe it would be better to wait. I've been thinking how dangerous it would be. Not just for me, but for you. You've been so kind. I'd feel terrible if anything happened to you. I can't tell you how touched I am by your concern for my welfare.",5,3,54
13638,sansa, f,sansa," I do, Lord Baelish.",5,3,4
13639,sansa, f,sansa, Petyr.,5,3,1
13640,sansa, f,sansa, You haven't.,4,3,2
13641,sansa, f,sansa, I can't tell you.,4,3,4
13642,sansa, f,sansa," I'm sorry, I just can't.",4,3,5
13643,sansa, f,sansa, Pig-face? That's ridiculous.,4,3,3
13644,sansa, f,sansa, (laughs),4,3,1
13645,sansa, f,sansa, Porridge plague?,4,3,2
13646,sansa, f,sansa, But that's awful.,4,3,3
13647,sansa, f,sansa, So what happened to Alanna?,4,3,5
13648,sansa, f,sansa, I'm sure she's jealous of you now. You'll be married here in the capital and she'll have to come watch and pretend to be happy that you're queen.,4,3,28
13649,sansa, f,sansa, That would make me very happy.,4,3,6
13650,sansa, f,sansa, (nods),4,3,1
13651,sansa, f,sansa, That's a wonderful pin.,6,3,4
13652,sansa, f,sansa,  I'm very happy about,6,3,4
13653,sansa, f,sansa, I feel like I'm in a dream.,6,3,7
13654,sansa, f,sansa, No. I had never left Winterfell before I came to King's Landing. But it sounds wonderful. I can't wait to see it. And to leave this place.,6,3,27
13655,sansa, f,sansa, Do you think people will like it?,6,3,7
13656,sansa, f,sansa," You're right. It's not my wedding. Anyway, from what I can tell, the dressmakers in Highgarden will be far superior to the ones in King's Landing. They'd never make me anything as dull as this for my wedding. Loras likes green and gold brocade.",6,3,44
13657,sansa, f,sansa, Will they let me invite my family?,6,3,7
13658,sansa, f,sansa, But do you think they will?,6,3,6
13659,sansa, f,sansa," Good afternoon, Lord Tyrion. I was just trying on a gown for King Joffrey's wedding.",6,3,15
13660,sansa, f,sansa, Of course.,6,3,2
13661,sansa, f,sansa," Shae. Please excuse her, Lord Tyrion. She's not from here. But I trust her, even though she tells me not to.",6,3,21
13662,sansa, f,sansa," It's all right, really.",6,3,4
13663,sansa, f,sansa, How do I make the best of my circumstances? I have to marry him.,7,3,14
13664,sansa, f,sansa, No.,7,3,1
13665,sansa, f,sansa,  He's tried.,7,3,2
13666,sansa, f,sansa, He's a Lannister.,7,3,3
13667,sansa, f,sansa,  I'm sorry. Here I am complaining to you.,7,3,8
13668,sansa, f,sansa, I'm not afraid of the pain. Not after what Joffrey's done to me.,7,3,13
13669,sansa, f,sansa, And that's a good thing?,7,3,5
13670,sansa, f,sansa, How do you know all this? Did your mother teach you?,7,3,11
13671,sansa, f,sansa, He can stay.,8,4,3
13672,sansa, f,sansa," *to Petyr* I'm sorry, Lord Baelish. I have to tell the truth. *to the council* I'll tell you everything.",8,4,19
13673,sansa, f,sansa," My name is not Alayne. It's Sansa Stark, eldest daughter of Lord Eddard Stark. Lord Royce, we met when you came to Winterfell. You were escorting your son Ser Waymar to the Wall.",8,4,33
13674,sansa, f,sansa," Lord Baelish has told many lies. All to protect me. Since my father was executed, I have been a hostage in King's Landing. A plaything for Joffrey to torture or Queen Cersei to torment. They beat me, they humiliated me, they married me to the Imp. I had no friends in King's Landing...except one. He saved me. Smuggled me away when he had the chance. He knew I'd be safe here in the Eyrie with my own blood, my Aunt Lysa. The Lannisters have friends everywhere. Even the Vale. He made me swear not to tell anyone my true name.",8,4,100
13675,sansa, f,sansa," You knew her well, my lords, my lady. You knew she was a troubled woman. She always loved Lord Baelish. She told me herself. From the moment he arrived at the gates of Riverrun, a boy of eight carrying everything he owned in a little sack. She confessed to me she never loved Lord Arryn. She did as her father commanded, as so many of us have. When the gods finally allowed her to be with Lord Baelish, she was so happy. For a time. My aunt was a jealous lady. She was terrified that Lord Baelish didn't love her anymore. That he would abandon her for a younger woman. And then...one day she saw him kiss me.",8,4,118
13676,sansa, f,sansa," It was a peck on the cheek, Lord Royce, nothing more. Lord Baelish is my uncle now, in truth, by marriage. He's always been so kind to me. I was so happy to be here, to be free. All because of him. But my aunt turned on me. She cursed me. Called me a whore. Promised to throw me through the Moon Door. When Lord Baelish tried to calm her, she struck him. She said she didn't want to live anymore. She stood on the edge of that Moon Door. He tried to reason with her. Promised her she was the only one he had ever loved, but she stepped through those doors and she was...*begins sobbing*",8,4,117
13677,sansa, f,sansa, Yes?,8,4,1
13678,sansa, f,sansa, They would have thrown you through the Moon Door if they found you guilty.,8,4,14
13679,sansa, f,sansa," If they'd have executed you, what would they have done with me?",8,4,12
13680,sansa, f,sansa, Neither do I.,8,4,3
13681,sansa, f,sansa, I know what you want.,8,4,5
13682,sansa, f,sansa, Shall we go?,8,4,3
13683,sansa, f,sansa, Where are we going?,3,4,4
13684,sansa, f,sansa, Lord Baelish?,3,4,2
13685,sansa, f,sansa, (shakes her head.),3,4,3
13686,sansa, f,sansa, I didn't murder anyone.,3,4,4
13687,sansa, f,sansa, Why did you kill him?,3,4,5
13688,sansa, f,sansa, He saved me.,3,4,3
13689,sansa, f,sansa, He was helping me because I saved his life.,3,4,9
13690,sansa, f,sansa, We're all liars here.,3,4,4
13691,sansa, f,sansa, We have a new queen.,2,4,5
13692,sansa, f,sansa,  Can we leave now?,2,4,4
13693,sansa, f,sansa," No, thank you.",1,4,3
13694,sansa, f,sansa," No, thank you.",1,4,3
13695,sansa, f,sansa, I don't need to eat.,1,4,5
13696,sansa, f,sansa, How can you help me?,1,4,5
13697,sansa, f,sansa, I lie awake all night staring at the canopy thinking about how they died.,1,4,14
13698,sansa, f,sansa, Do you know what they did to my brother? How they sewed his direwolf's head onto his body? And my mother. They say they cut her throat to the bone and threw her body in the river.,1,4,37
13699,sansa, f,sansa," Will you pardon me, my lord? I'd like to visit the godswood.",1,4,12
13700,sansa, f,sansa, I don't pray anymore. It's the only place I can go where people don't talk to me.,1,4,17
13701,sansa, f,sansa,  You're drunk.,1,4,2
13702,sansa, f,sansa, Ser Dontos. The king's nameday celebration. I'm sorry. I should have remembered.,1,4,12
13703,sansa, f,sansa, Anyone would have done the same.,1,4,6
13704,sansa, f,sansa," I can't take it. It's very, very kind of you, but I can't.",1,4,13
13705,sansa, f,sansa," I'll wear it with pride, Ser Dontos.",1,4,7
13706,sansa, f,sansa, But how would they know?,5,4,5
13707,sansa, f,sansa, Is this the only way into the Eyrie?,5,4,8
13708,sansa, f,sansa," It's a pleasure to make your acquaintance, Lady Arryn. My name is Al...",5,4,13
13709,sansa, f,sansa," It's wonderful to meet you, Aunt Lysa.",5,4,7
13710,sansa, f,sansa, Of course. I understand.,5,4,4
13711,sansa, f,sansa, I would never say a thing.,5,4,6
13712,sansa, f,sansa," They did, and my father's.",5,4,5
13713,sansa, f,sansa, Make him fly?,5,4,3
13714,sansa, f,sansa, They did. They made us both. Lord Tyrion didn't want to.,5,4,11
13715,sansa, f,sansa," It's a pleasure to meet you, Robin.",5,4,7
13716,sansa, f,sansa, Thank you.,5,4,2
13717,sansa, f,sansa,  Really?,5,4,1
13718,sansa, f,sansa, My mother fat? She never let me have my pudding until I'd finished all my proper food.,5,4,17
13719,sansa, f,sansa, They're delicious. Where did you get the lemons? You can't grow them up here.,5,4,14
13720,sansa, f,sansa, Yes. I'm very lucky.,5,4,4
13721,sansa, f,sansa," Oh, I know he does. I'm so grateful.",5,4,8
13722,sansa, f,sansa," Well, I'm half Tully. He loved your family so much.",5,4,10
13723,sansa, f,sansa, No.,5,4,1
13724,sansa, f,sansa," He loves you, Aunt Lysa. He's married to you.",5,4,9
13725,sansa, f,sansa, No.,5,4,1
13726,sansa, f,sansa," No, never.",5,4,2
13727,sansa, f,sansa," What? No, I told you. Lord Tyrion and I never...",5,4,10
13728,sansa, f,sansa," Aunt Lysa, no, I...",5,4,4
13729,sansa, f,sansa, Nothing. I'm a virgin.,5,4,4
13730,sansa, f,sansa, You're hurting me.,5,4,3
13731,sansa, f,sansa," I'm a virgin, I swear it. He loves you, Aunt Lysa. All he says is that I'm stupid. I'm a stupid little girl with stupid dreams who never learns and I'm a terrible liar, so I should always tell the truth. And I swear to you that he has never touched me. Not once, not ever.",5,4,56
